iter_num,completion_cross_entropy,context_cross_entropy,cross_entropy,detached_cross_entropy,full_cross_entropy,inproject_cross_entropy,infile_cross_entropy,commited_cross_entropy,common_cross_entropy,non_informative_cross_entropy,random_cross_entropy,completion_exact_match,inproject_top_1_accuracy,inproject_top_3_accuracy,inproject_top_5_accuracy,inproject_top_10_accuracy,epoch,learning_rate
1,2.2509015023596257,1.7583167957084256,2.2509015023596257,1.7583167957084256,1.8617553710937507,1.934967195208938,2.1966313083856384,2.2605709069751754,2.7484412660685598,2.601070142580391,2.0433458909957127,0.0764047122703253,0.6036973191464067,0.750163466682518,0.7962016287225822,0.848481245913333,0.005220654213231096,7e-07
2,2.1148139530208505,1.6610194525538395,2.1148139530208505,1.6610194525538395,1.7627868652343759,1.8569948595664147,2.0684837401455427,1.5703802995621017,2.205168109494979,2.329488438792294,2.0490068286860446,0.11624790619765495,0.6195754178608568,0.7635884038856621,0.8084814974509854,0.8581175336698201,0.010441308426462192,1.4e-06
3,2.256146333454455,1.6542812473173758,2.256146333454455,1.6542812473173758,1.7749328613281263,1.6909861370345967,2.0292890257425023,2.8587157127615628,2.36425842901673,2.67214936281193,2.1245836872876263,0.09303181698658954,0.6485629239252427,0.7909530083443127,0.8344556677890012,0.8784950958864002,0.015661962639693286,2.1e-06
4,2.2968595340780538,1.6466452060313874,2.2968595340780538,1.6466452060313874,1.805053710937501,1.7876052326547944,2.00264205855837,2.0739650326126604,2.3055904490860577,2.7538769736269595,2.132305791302641,0.0846484306505348,0.6272104822422541,0.7723757450371903,0.8196886852864391,0.8684547559233535,0.020882616852924384,2.8e-06
5,2.0980464809726898,1.7293755109568376,2.0980464809726898,1.7293755109568376,1.806427001953126,1.7678272089061717,2.0960004635821967,2.117049394887136,2.3659560335024494,2.3240512980757773,2.0042693189485936,0.11909388422990387,0.6365581619279429,0.7753497204910798,0.8200176531949608,0.8665846417203841,0.026103271066155478,3.4999999999999995e-06
6,2.0129425777210974,1.607903292761548,2.0129425777210974,1.607903292761548,1.6983337402343759,1.687259781239945,1.8864127692985455,1.5852463444616978,2.4491322448096877,2.3756254371814824,1.9411955585784637,0.08390927674486517,0.637756491175961,0.7921586099353977,0.8358456473849657,0.8819831192297221,0.03132392527938657,4.2e-06
7,1.9809608366755123,1.6063583882816361,1.9809608366755123,1.6063583882816361,1.683044433593751,1.752808938998809,1.7317904428240514,2.044740239173833,1.82545119872208,2.1679751096117923,1.928623176599576,0.1263470641555041,0.6285787176143772,0.7786439140540847,0.8255286580871931,0.872470094676569,0.03654457949261767,4.9e-06
8,2.0503819257561595,1.5436577656119204,2.0503819257561595,1.5436577656119204,1.6535034179687509,1.701073762221909,1.951504032766539,1.7479474390064673,2.507997995399568,2.582051804643461,1.8126741989208373,0.11009045320335567,0.6502212204691543,0.7875726966636057,0.8305089462114256,0.8750869577315858,0.04176523370584877,5.6e-06
9,1.8607500620535513,1.5013395453287677,1.8607500620535513,1.5013395453287677,1.5711669921875,1.6301017916137905,1.714097846386337,2.2870185226690576,2.2028969093605313,2.0182331491158862,1.786678558220718,0.14327025518745878,0.6493834378654194,0.7936642925481024,0.8357074518975232,0.8825874348889126,0.04698588791907986,6.299999999999999e-06
10,1.8433684691150967,1.423370033795616,1.8433684691150967,1.423370033795616,1.5225524902343759,1.359369108220211,1.5412638423405494,1.2211203755396434,1.9213331269054874,2.2884734200771795,1.7279954021399988,0.133178405434394,0.6967545638945233,0.8316690071253966,0.8704686118479222,0.9114006345243668,0.052206542132310955,6.999999999999999e-06
