iter_num,completion_cross_entropy,context_cross_entropy,cross_entropy,detached_cross_entropy,full_cross_entropy,inproject_cross_entropy,infile_cross_entropy,commited_cross_entropy,common_cross_entropy,non_informative_cross_entropy,random_cross_entropy,completion_exact_match,inproject_top_1_accuracy,inproject_top_3_accuracy,inproject_top_5_accuracy,inproject_top_10_accuracy,epoch,learning_rate
1,0.46815437755839856,0.5714206385469611,0.46815437755839856,0.5714206385469611,0.5438385009765625,0.21136494692226174,0.26310344775091393,0.31299589478928286,0.39521887234984415,0.714716189403147,0.3860544983840129,0.517261585038332,0.9417769049828438,0.9810742571052461,0.987936727162865,0.9930727896588187,0.005220654213231096,7e-07
2,0.4240356401866452,0.5207164201332495,0.4240356401866452,0.5207164201332495,0.4939117431640628,0.22992236799841573,0.25156100113189567,0.25721882931172835,0.2289614131615597,0.6405392100629077,0.32524866620752557,0.5645575757575757,0.9402669565742586,0.9780556058867347,0.9849409111956675,0.9907591955064323,0.010441308426462192,1.4e-06
3,0.49976828635112214,0.5506435357321124,0.49976828635112214,0.5506435357321124,0.5377349853515626,0.28606583694561466,0.3095536444384981,0.47684565070586293,0.3731265065820771,0.7828002313105074,0.3666287980965292,0.5179559452970038,0.9240222614773871,0.9725720363933368,0.981651376146789,0.9893251277375729,0.015661962639693286,2.1e-06
4,0.4963361455342442,0.5971742630977704,0.4963361455342442,0.5971742630977704,0.5662231445312503,0.24145946007822808,0.22923390747487715,0.3246900755012213,0.26793345394277235,0.8770177819998248,0.3221379202914591,0.5326664582682088,0.9356425262596031,0.9783822940694283,0.9860838400976037,0.9919171893169644,0.020882616852924384,2.8e-06
5,0.4463344976538987,0.5479564095634547,0.4463344976538987,0.5479564095634547,0.5219879150390626,0.2804409979860306,0.24644782513065888,0.33118509111843186,0.2465344814982536,0.6803629159351975,0.31819324402285565,0.5675925925925925,0.9256205463822093,0.9732190910852296,0.9817011474456955,0.9891713849002174,0.026103271066155478,3.4999999999999995e-06
6,0.4281381170883777,0.5602385765102486,0.4281381170883777,0.5602385765102486,0.5227432250976569,0.22251799146628004,0.20548208827683898,0.2319937946321617,0.34661769055914693,0.6707213052552455,0.3876463416771796,0.5343954009548865,0.9413922114303618,0.9812749958532225,0.9878914097200464,0.9927753921008496,0.03132392527938657,4.2e-06
7,0.40888170179190636,0.561200956212962,0.40888170179190636,0.561200956212962,0.5204162597656252,0.24864908322158255,0.3138029807155983,0.37839946376748707,0.20641450291736116,0.5977947979119703,0.3301935620798878,0.5532019704433497,0.936558094312105,0.9767055582563604,0.9840787554691298,0.9906417112299465,0.03654457949261767,4.9e-06
8,0.4356303197411748,0.5300863427126766,0.4356303197411748,0.5300863427126766,0.5042266845703129,0.22200981795079247,0.31911048443534806,0.29493961440388927,0.4055486599788469,0.7508790801934847,0.31460449556684195,0.5426867096158434,0.942555490896999,0.9785518330700806,0.985389475434367,0.9907307340593565,0.04176523370584877,5.6e-06
9,0.3933783003980364,0.5155284515812154,0.3933783003980364,0.5155284515812154,0.48521423339843794,0.23022054115422957,0.24837163174172022,0.4158605118595506,0.3489483918858524,0.5974684129025378,0.2846601286932035,0.5882677086464282,0.938290390902922,0.9793341695626246,0.9861816536776953,0.9916514157636076,0.04698588791907986,6.299999999999999e-06
10,0.4907648048635535,0.531242896241705,0.4907648048635535,0.531242896241705,0.5195922851562507,0.23985740138686532,0.26760051297144233,0.2559465873807716,0.2951314303855997,0.7451147209180061,0.41800830009177853,0.507550796265788,0.9350561177943267,0.9801837353870961,0.9877580463793945,0.992234739991089,0.052206542132310955,6.999999999999999e-06
11,0.43065557683211125,0.573925236555409,0.43065557683211125,0.573925236555409,0.5353088378906254,0.29176343797993515,0.27933867722089123,0.27669983288786254,0.2976263257026236,0.6758948252640483,0.31496939650829486,0.5271705481735486,0.9210907653800553,0.9723883546304835,0.9824265577657753,0.9892767751284416,0.05742719634554205,7.699999999999999e-06
12,0.43631659684661406,0.5337657685711182,0.43631659684661406,0.5337657685711182,0.5066452026367192,0.26749718689927204,0.27234297506644756,0.19637725644639767,0.3140160402229854,0.6890999233601456,0.3405355651789243,0.5443381982888778,0.9322385204081632,0.975059220116618,0.9830311588921283,0.9884065233236151,0.06264785055877314,8.4e-06
13,0.44177624361766316,0.569973630153172,0.44177624361766316,0.569973630153172,0.5328979492187501,0.26359931890297517,0.3140089011073914,0.32316230617715536,0.35581951632219216,0.7261490931170936,0.3046930604411945,0.557099318752241,0.9303930051459538,0.9744979279566465,0.9828771801994627,0.9893210073318457,0.06786850477200425,9.1e-06
14,0.38496201160045534,0.4913128286845345,0.38496201160045534,0.4913128286845345,0.4624938964843752,0.2276858906217171,0.2245165479786201,0.24943844848524688,0.23127768203158178,0.574301258551258,0.35926213628166453,0.5851033701500992,0.9386675029891997,0.9794970304016308,0.9861222729678343,0.99141462649705,0.07308915898523534,9.8e-06
15,0.38785048013154816,0.5272524914051625,0.38785048013154816,0.5272524914051625,0.48902893066406267,0.22959481474380514,0.17834188102965884,0.2908871467778441,0.3039640754450081,0.5682446479988905,0.3193822107236645,0.5599981140082041,0.9373269100979776,0.9793572110125904,0.9866415322674487,0.9924596802345877,0.07830981319846643,1.05e-05
