iter_num,completion_cross_entropy,context_cross_entropy,cross_entropy,detached_cross_entropy,full_cross_entropy,inproject_cross_entropy,infile_cross_entropy,commited_cross_entropy,common_cross_entropy,non_informative_cross_entropy,random_cross_entropy,completion_exact_match,inproject_top_1_accuracy,inproject_top_3_accuracy,inproject_top_5_accuracy,inproject_top_10_accuracy,epoch,learning_rate
1,0.6185352901611961,0.6236089860052079,0.622263643969578,nan,0.622263643969578,0.36989477690064676,0.41898117762354325,0.38380353971412573,0.501221127534372,0.9303260261078475,0.4974924149233908,0.4038685282140779,0.9009135174731762,0.9632653940621364,0.9751799026155902,0.984336622570776,0.005220654213231096,7e-07
2,0.5684378310151371,0.5633441054852846,0.5647454604040837,nan,0.5647454604040837,0.3930114861802572,0.35083004105727267,0.3141520435169824,0.3907114367051036,0.8381367027398384,0.43144016255707623,0.4482725389100371,0.8989136994568497,0.960189096761215,0.9718567692617179,0.9826996580164957,0.010441308426462192,1.4e-06
3,0.645764666140866,0.5998902296211819,0.611641363176279,nan,0.611641363176279,0.3947252881028614,0.43072850262104917,0.5926160875682124,0.4615448859217087,0.9899323437928241,0.4910833271266329,0.40822801269048736,0.896380425096225,0.9599931741908572,0.9726209211050226,0.9833905310858725,0.015661962639693286,2.1e-06
4,0.6574352288144165,0.6090478415382392,0.6237637308559031,nan,0.6237637308559031,0.4028967984272728,0.3824224395787187,0.43248573455546574,0.5150698911990639,1.102025147143585,0.43906353683652277,0.41251828538499047,0.8951536148018426,0.9589028058019569,0.9711424981916473,0.9826398142155557,0.020882616852924384,2.8e-06
5,0.5974676558478046,0.557119191218922,0.5674973470115783,nan,0.5674973470115783,0.4262314007317452,0.4014442359057609,0.42559655050289674,0.33245984039087323,0.8868752519551026,0.4339197804708593,0.440069632891301,0.8876049743336412,0.9559698447131596,0.9701024506540089,0.9821302003909018,0.026103271066155478,3.4999999999999995e-06
6,0.5712426984036302,0.5751754806168449,0.5740586501435,nan,0.5740586501435,0.36081962799390005,0.3355375662142292,0.3165825226603039,0.5033214966160408,0.8865683379081818,0.499319771324328,0.41464123172266876,0.9054840968562268,0.9666826373788375,0.9776840010319537,0.9864740353075591,0.03132392527938657,4.2e-06
7,0.5779769692209404,0.5994281709680497,0.5936850620034032,nan,0.5936850620034032,0.3859196178874525,0.4052828201095879,0.5047798568353171,0.40712590862023085,0.8399750765643791,0.477688697001809,0.4049106707019428,0.9000546370682154,0.961936175809944,0.9743003419875751,0.9841754861687274,0.03654457949261767,4.9e-06
8,0.5887259864836404,0.5938059457511571,0.5924209821360583,nan,0.5924209821360583,0.40480992083908485,0.41946436734114684,0.3703692987605378,0.4884474674164605,0.9687620389379898,0.43392706690492544,0.4177287155919837,0.8949880668257757,0.9580574867697417,0.9701566877659022,0.9810937013593442,0.04176523370584877,5.6e-06
9,0.5654311760960007,0.550751062684664,0.5543785916323132,nan,0.5543785916323132,0.41616707621372684,0.3707833534910735,0.5375638692808794,0.49768894011320297,0.7978480723202743,0.44351782232127485,0.42763354222620115,0.8879581151832461,0.9595318755774561,0.9727132737911919,0.9837183040755569,0.04698588791907986,6.299999999999999e-06
10,0.6228594325940465,0.5804803609325425,0.5925501568999348,nan,0.5925501568999348,0.347734866877403,0.3716445334323811,0.3304552101647435,0.4073617024870901,0.9278932437907044,0.5345303933392828,0.4133800892613171,0.9068742717932422,0.9668679165342654,0.9781167249232073,0.9868657981146065,0.052206542132310955,6.999999999999999e-06
