iter_num,completion_cross_entropy,context_cross_entropy,cross_entropy,detached_cross_entropy,full_cross_entropy,inproject_cross_entropy,infile_cross_entropy,commited_cross_entropy,common_cross_entropy,non_informative_cross_entropy,random_cross_entropy,completion_exact_match,inproject_top_1_accuracy,inproject_top_3_accuracy,inproject_top_5_accuracy,inproject_top_10_accuracy,epoch,learning_rate
1,0.6679410650039745,0.6526081485420326,0.6566738414101132,nan,0.6566738414101132,0.42736084367876825,0.4835883215972031,0.4325782362766148,0.5277859004031181,0.9765944535737288,0.5455899257580916,0.36775441140923376,0.8863274012151506,0.9569310983754902,0.9709785840479166,0.9820959193346835,0.005220654213231096,7e-07
2,0.6211662160220263,0.599849613357849,0.6057141455821696,nan,0.6057141455821696,0.436783186214847,0.4052365813001743,0.3862142745602059,0.44131268499344906,0.8983627099151096,0.47970469362052537,0.41127870112402726,0.8869442768054717,0.9553610943472138,0.9689599678133173,0.9809897404948702,0.010441308426462192,1.4e-06
3,0.6898877307351433,0.6346650181982952,0.6488108003708907,nan,0.6488108003708907,0.46184142976470977,0.48119484043839494,0.6076481195687071,0.5349977651022079,1.042524578451767,0.5150943421074169,0.37560925023332986,0.8791262964297226,0.9527312716861644,0.9673878007622153,0.97975009954305,0.015661962639693286,2.1e-06
4,0.704959014956172,0.635109617799723,0.6563526779215741,nan,0.6563526779215741,0.4532833366030511,0.4242740112313237,0.4505323230001412,0.5424420040388643,1.1613620136270701,0.47848822149490905,0.3824752300070771,0.88278067537214,0.9530970419157118,0.9670689458255606,0.9794609205466935,0.020882616852924384,2.8e-06
5,0.6372687411679147,0.5989783138329237,0.6088271170031407,nan,0.6088271170031407,0.4682512250781012,0.4274372574665069,0.4412859010657003,0.4187880738719306,0.9240276017020951,0.47695359807219984,0.40929519918283963,0.8772095620610408,0.9511372666938723,0.9669022100990141,0.9801542129341266,0.026103271066155478,3.4999999999999995e-06
6,0.6133020431009869,0.6055970727917313,0.6077851223942243,nan,0.6077851223942243,0.39724817506085625,0.4070822481839706,0.35706258199246493,0.48978066167842166,0.9503126428325709,0.5271728203915792,0.38732734473099584,0.8947038661408617,0.9626285335200678,0.974753989606752,0.9847786827848007,0.03132392527938657,4.2e-06
7,0.6389764683367622,0.6347866764667787,0.6359084065725237,nan,0.6359084065725237,0.43838244221657807,0.4568565056080519,0.5422100085310901,0.3976854597512596,0.9355788911292919,0.5184177939277202,0.3601925695390002,0.8859704150393589,0.9565534127931683,0.9702936236517797,0.9814638687091487,0.03654457949261767,4.9e-06
8,0.6322568279649962,0.6334911012352692,0.6331545922480187,nan,0.6331545922480187,0.4446808650349022,0.4680758093415716,0.39627245582517784,0.4989509113374508,1.0320985064130825,0.46658920865044484,0.39069591527987896,0.8847359136660786,0.9533049704264813,0.9676662861886479,0.9797239804918543,0.04176523370584877,5.6e-06
9,0.5997259511335226,0.5895488900550926,0.5920636891313931,nan,0.5920636891313931,0.4499040422187644,0.3910056887459146,0.5679648837310245,0.5356581550821709,0.8445241701564826,0.46793728048245725,0.4059091810430299,0.8801149779283441,0.9565958320500976,0.9702083974951237,0.9825685247921158,0.04698588791907986,6.299999999999999e-06
10,0.6668326124736215,0.6192258788619341,0.6327845481846601,nan,0.6327845481846601,0.39399203634870683,0.4018057769862938,0.3544368237875734,0.44819770937795395,0.983658989400076,0.571419687141555,0.38169186759297097,0.8964092786781062,0.9617837093528228,0.9746001482893761,0.9843660629170639,0.052206542132310955,6.999999999999999e-06
11,0.6171842935803517,0.6155162541520218,0.6159635934253629,nan,0.6159635934253629,0.469574809730726,0.45477525754066045,0.3984326707371326,0.44106408992610585,0.9214354511526613,0.4776298166914387,0.3885735906167234,0.8740549511340586,0.9516872579752904,0.967361239166513,0.9799531097705539,0.05742719634554205,7.699999999999999e-06
12,0.6200989042140431,0.601296493322341,0.6065412452991071,nan,0.6065412452991071,0.5265288787936578,0.4672336290569399,0.3041884864200605,0.5403655946440995,0.9057635399563095,0.48959176228474843,0.393562253211376,0.8653137370887747,0.9436228784638486,0.9602311507485098,0.9747463257041452,0.06264785055877314,8.4e-06
13,0.6690849576001764,0.6436035073267682,0.6510094288613342,nan,0.6510094288613342,0.5170850361408417,0.47564186105212153,0.4356536354118971,0.5818439584214525,1.0373385249657925,0.49417692784364375,0.3639348626702755,0.8651035738675165,0.945526974732529,0.9627816981561576,0.9772592761211017,0.06786850477200425,9.1e-06
14,0.5652908403255383,0.560452980344346,0.5617694854216637,nan,0.5617694854216637,0.3930598580868858,0.3970588573337688,0.433231036880297,0.41836489893333106,0.8527855038391858,0.5002685265954429,0.44036568213783406,0.8961748633879781,0.961298156961827,0.973245588264097,0.9829406349765948,0.07308915898523534,9.8e-06
15,0.5590126949789114,0.5649914599123109,0.56335248681749,nan,0.56335248681749,0.39944781349159797,0.3568415294720317,0.41028023836487115,0.4212652192944566,0.8155938415099054,0.44049299995908914,0.42404115996258185,0.8926453833096938,0.9604250470853583,0.9730741507196503,0.9847699211756226,0.07830981319846643,1.05e-05
16,0.5014982847050546,0.5710769934012949,0.5531167656231515,nan,0.5531167656231515,0.3584470163523569,0.3445523724096578,0.3747687593659882,0.5545971921189882,0.8235134349729171,0.4004582275444635,0.4495246717971933,0.9031842505119905,0.965993922177446,0.9776871242650459,0.9870020479619476,0.08353046741169753,1.12e-05
17,0.5375241082485926,0.5504297827692788,0.5468693680015156,nan,0.5468693680015156,0.4306577580319892,0.4323967722981996,0.3488832921520816,0.42209867680385404,0.8547448184787048,0.40842047062479225,0.4158845109342989,0.8878404842442585,0.9560619547801318,0.9686487448816093,0.9805234110735268,0.08875112162492862,1.1899999999999998e-05
18,0.5919536263972852,0.5767201660111774,0.5806598227990851,nan,0.5806598227990851,0.40611932929359035,0.4669542037120946,0.47561779619845135,0.5583528343082774,0.8893388364547953,0.47561477007398606,0.39018306978600287,0.8911784006749789,0.9598200056248243,0.9729258460673104,0.9836880097496953,0.09397177583815972,1.2599999999999998e-05
19,0.581710264700421,0.5568199179427102,0.5634320809047461,nan,0.5634320809047461,0.48497959815542896,0.38214523389028576,0.41961941485233123,0.4829080964400694,0.9340418416511365,0.4145434009026618,0.4147682639434407,0.8727868852459016,0.9500784034212402,0.9643905915894512,0.9788453314326443,0.09919243005139082,1.3299999999999998e-05
20,0.6714311122320653,0.6269572149081419,0.6388388366904114,nan,0.6388388366904114,0.41464068888876404,0.4351229566336574,0.4985086926965434,0.4568222091270775,0.8553440497114573,0.6664082100781701,0.4077801703960303,0.8884605039002959,0.9587554917959293,0.9730117457186407,0.9842419080068143,0.10441308426462191,1.3999999999999998e-05
21,0.6017031715565337,0.6250194579044912,0.6190504951383968,nan,0.6190504951383968,0.4086019461493183,0.43828535293110205,0.3413556300581974,0.4429536386023997,0.9114519360796501,0.44668966259764165,0.41728114019894097,0.8903590363687098,0.9597944377267231,0.9736536136173379,0.9839549809320063,0.109633738477853,1.47e-05
22,0.5889502973079932,0.5616547187267663,0.5692354509060201,nan,0.5692354509060201,0.33015518294735435,0.37435906111111744,0.490743811412342,0.4030666066139022,0.9730937923129455,0.4936713654032708,0.4300899044764937,0.9117761436753165,0.9684119352329774,0.9794774800254543,0.9873612387753659,0.1148543926910841,1.5399999999999998e-05
23,0.5710664903684938,0.5798805926855055,0.5776538343871447,nan,0.5776538343871447,0.4644015967688168,0.4498334794427618,0.36532328896942434,0.4320925968255009,0.8343676810771985,0.4387569643488077,0.3966468122656078,0.876127036992982,0.9524919709765671,0.9685024384441537,0.9806113952658498,0.1200750469043152,1.61e-05
24,0.5952718036461474,0.6149535406817951,0.6094913268190614,nan,0.6094913268190614,0.41957742060228387,0.40196366107709386,0.43370800807133064,0.43794235415260013,0.9396767894625734,0.4568640465809414,0.4064957568756387,0.8888482465365095,0.9594440126194504,0.9727264414064286,0.9832426500845869,0.1252957011175463,1.68e-05
25,0.5603168698610625,0.5409048070461187,0.5457957737815317,nan,0.5457957737815317,0.4568964971906037,0.353063606817657,0.34715786483480404,0.4617831035755267,0.8563177258711155,0.4099840083206327,0.4179479133981801,0.8724213328263143,0.9466917007320087,0.9635659283201825,0.9817235478657667,0.13051635533077738,1.75e-05
26,0.6018394529346385,0.6133149487734976,0.6104280333320777,nan,0.6104280333320777,0.4026498351971282,0.42360884177444075,0.4008015560945254,0.4060113056289065,0.8771453425266367,0.49638572067285774,0.392979797979798,0.8912450772493183,0.961007486908729,0.974574804171896,0.9856104210845198,0.1357370095440085,1.82e-05
27,0.5729868102044339,0.6104605024556001,0.5997146966012759,nan,0.5997146966012759,0.43783234360554774,0.48100301439334253,0.31965282457533595,0.4864686115770567,0.8829014261263118,0.4469378348362931,0.3934065934065934,0.8832043083136991,0.9579897340962639,0.97225260854931,0.9830023561090542,0.1409576637572396,1.89e-05
28,0.5661613121322755,0.6048307279935595,0.5949481036337845,nan,0.5949481036337845,0.3940350130095625,0.389743417466813,0.31714660977666387,0.31533327195314503,0.8545436556220262,0.4245591141572345,0.4186323682773005,0.8924319265176415,0.9636288444376727,0.9761225866834992,0.9867662103040724,0.14617831797047068,1.96e-05
29,0.5235704830002307,0.5652913055098449,0.553966786151611,nan,0.553966786151611,0.3494928972900407,0.3888198084440354,0.46391569795287513,0.4030743237447184,0.8320057228682123,0.40099057810954913,0.42621091052579657,0.9031661659348278,0.967307247871149,0.9792359246946721,0.9883024301790191,0.15139897218370177,2.0299999999999995e-05
30,0.5364472517740604,0.5514933162744091,0.5472592626962439,nan,0.5472592626962439,0.3789963411833693,0.36913981187455625,0.3776486770454602,0.7284531993349054,0.8296865733281935,0.40686277274713245,0.4064326025071168,0.8962303722211077,0.9644192365911038,0.9763463607681505,0.9861397333722394,0.15661962639693286,2.1e-05
31,0.524940158616836,0.5823951542682748,0.5661337479250507,nan,0.5661337479250507,0.40589650824871876,0.46804199050201967,0.36708057207482636,0.3984066193694376,0.7561947517896102,0.432861550721685,0.43366153031038895,0.890114627216616,0.960321348094445,0.9743313412364064,0.9853433917899481,0.16184028061016395,2.1699999999999996e-05
32,0.6685415658376703,0.5582959630164114,0.5885439119570229,nan,0.5885439119570229,0.45202993556285087,0.42665655664797064,0.4249619270230161,0.5813630901835485,0.9132045321231115,0.6091134188211607,0.4113699549419998,0.8716604244694133,0.9514856429463171,0.9678901373283396,0.986167290886392,0.16706093482339507,2.24e-05
33,0.5935631366093502,0.5809005711624038,0.5846856051510513,nan,0.5846856051510513,0.3888774925052562,0.3780734488948868,0.45809271963630666,0.4043444420338984,0.8993565590326277,0.44598097287706095,0.38914254405990323,0.8915911585562706,0.9621203968749328,0.9757656630006672,0.9873232464541678,0.17228158903662616,2.31e-05
34,0.5867068183145888,0.5843038899603383,0.584984248165899,nan,0.584984248165899,0.45659461094778714,0.3619733101749165,0.4225394223932516,0.4631552236285148,0.9195979649597406,0.43258076517414973,0.3850531464584705,0.8827436903264008,0.9547035748649249,0.9683776182369921,0.9805158759529272,0.17750224324985725,2.3799999999999996e-05
35,0.5694927737623131,0.5472842932096407,0.5538005463146847,nan,0.5538005463146847,0.3692487823667513,0.43587936715503034,0.48952108175438747,0.546308894845681,0.8385304617150867,0.48135762554162714,0.3774183861696195,0.8940697716109139,0.9668172528772723,0.978989638234556,0.9888673765730881,0.18272289746308834,2.45e-05
36,0.5454607748873378,0.6188147164875167,0.5974508544895804,nan,0.5974508544895804,0.3520618673993444,0.36024675569910436,0.3974146294404825,0.46393858784953496,0.8469574249912769,0.424314146388675,0.41668518600826704,0.9036818912766535,0.9670655556251697,0.9791366455735856,0.987657414948938,0.18794355167631943,2.5199999999999996e-05
37,0.6585923934223604,0.5941445786733806,0.6121057600433618,nan,0.6121057600433618,0.36678915062854883,0.3708128904890243,0.34580496109266956,0.3828953586008577,0.9655722566736306,0.6375627997541488,0.3866945845626725,0.8981640849110729,0.9672567822309647,0.978423899680354,0.9877264158675518,0.19316420588955052,2.59e-05
38,0.6940458766644347,0.591416459214936,0.6179422610439363,nan,0.6179422610439363,0.43788390619838113,0.3939829538250786,0.43628992995990074,0.4312114120517743,0.8867206931419281,0.705563992952747,0.38126528117359415,0.8778209396966333,0.9517896781354052,0.9650850906400296,0.9806696263411024,0.19838486010278164,2.6599999999999996e-05
