iter_num,completion_cross_entropy,context_cross_entropy,cross_entropy,detached_cross_entropy,full_cross_entropy,inproject_cross_entropy,infile_cross_entropy,commited_cross_entropy,common_cross_entropy,non_informative_cross_entropy,random_cross_entropy,completion_exact_match,inproject_top_1_accuracy,inproject_top_3_accuracy,inproject_top_5_accuracy,inproject_top_10_accuracy,epoch,learning_rate
1,0.5619977147550534,0.5902826404400693,0.5619977147550534,0.5902826404400693,0.5829467773437503,0.3320925466094217,0.3291092278152545,0.34229400800868237,0.45475805503635547,0.8358140683702651,0.4590077408710726,0.4267753992524635,0.9111331707632879,0.9671982563283628,0.9786357064243941,0.9867929821532618,0.005220654213231096,7e-07
2,0.5177666799948447,0.576809127062925,0.5177666799948447,0.576809127062925,0.5604629516601569,0.3320554894670064,0.30323692445487493,0.26915666055379034,0.335984743066304,0.7639596275727911,0.3969977735778693,0.47609388583019413,0.9124036157919108,0.9677880453383262,0.977733486340118,0.9864307140987699,0.010441308426462192,1.4e-06
3,0.6014195440095279,0.5699185004225205,0.6014195440095279,0.5699185004225205,0.5778961181640629,0.342515602889291,0.35214422634074805,0.5189055206509712,0.37753950561237554,0.9460492561632851,0.4468310008690721,0.42744323790720634,0.9094535301156761,0.9669116948734021,0.9772826561817387,0.9861340627196231,0.015661962639693286,2.1e-06
4,0.607833241475315,0.5638414365078577,0.607833241475315,0.5638414365078577,0.5769958496093756,0.3371970783203609,0.31720261862828625,0.36454006813984624,0.42636366853690233,1.0456300767264826,0.39968728903971873,0.4315499955638364,0.9101549840822006,0.9672303029147683,0.9780010294145681,0.9868654326400671,0.020882616852924384,2.8e-06
5,0.5357755236706958,0.5754294625402065,0.5357755236706958,0.5754294625402065,0.5650711059570319,0.363532383319613,0.30702009793846285,0.36760859577570465,0.3134835024011159,0.7961648002937526,0.39373738535751246,0.4715235173824131,0.9034466426987579,0.9642203612408775,0.9754580095154033,0.9853609179565563,0.026103271066155478,3.4999999999999995e-06
6,0.5172744000908659,0.5747412645202924,0.5172744000908659,0.5747412645202924,0.5586547851562504,0.3088323521814883,0.27246824325365837,0.2753069908683846,0.37102187568393574,0.8164068353274088,0.44796590194302566,0.4410683181730211,0.9186494406457915,0.9732210324554452,0.9814224368307561,0.9890156471737408,0.03132392527938657,4.2e-06
7,0.49974087056483324,0.5784338262079249,0.49974087056483324,0.5784338262079249,0.5572662353515626,0.33638756782458795,0.34030674382631093,0.4357545160940278,0.29511310937738583,0.7277971707155146,0.40332918920120847,0.4582966656888628,0.9125141792254091,0.968562631664236,0.9784273213417598,0.9864892237886891,0.03654457949261767,4.9e-06
8,0.5575299261054346,0.5685168001967427,0.5575299261054346,0.5685168001967427,0.5656585693359377,0.3694910148559877,0.3647292727103434,0.31229596613309585,0.45750873583354956,0.9433854970884464,0.3967838090783263,0.4259951720547167,0.9033585501704214,0.9631307673123285,0.9741250311746612,0.9844126693823261,0.04176523370584877,5.6e-06
9,0.500992007831999,0.5553533573103492,0.500992007831999,0.5553533573103492,0.5419235229492192,0.34763079112571943,0.32519991096537887,0.4818022021171605,0.4165930966602211,0.7231435391925065,0.3791610371749118,0.4814888535031847,0.9068495404166067,0.9677366288992618,0.978306018794596,0.9866340400156279,0.04698588791907986,6.299999999999999e-06
10,0.5711336687778753,0.5587995534239262,0.5711336687778753,0.5587995534239262,0.5627136230468751,0.2937674775017468,0.3007847176294314,0.27031936654729843,0.3307214225951177,0.8707813987074954,0.48476738114429363,0.43172727272727274,0.9213502217130248,0.974285532429508,0.983069187193686,0.9894341544141048,0.052206542132310955,6.999999999999999e-06
