iter_num,completion_cross_entropy,context_cross_entropy,cross_entropy,detached_cross_entropy,full_cross_entropy,inproject_cross_entropy,infile_cross_entropy,commited_cross_entropy,common_cross_entropy,non_informative_cross_entropy,random_cross_entropy,completion_exact_match,inproject_top_1_accuracy,inproject_top_3_accuracy,inproject_top_5_accuracy,inproject_top_10_accuracy,epoch,learning_rate
1,1.928600955454109,1.6603610009733205,1.928600955454109,1.6603610009733205,1.7168579101562504,1.3820449002806794,1.8523022984783253,2.1479663468024826,2.409034275408409,2.2927166245913346,1.7733339753871227,0.1324114507520621,0.7031445045473459,0.829608274386257,0.8657492718302324,0.9039113118944302,0.005220654213231096,7e-07
2,1.86191063644411,1.5681778482117033,1.86191063644411,1.5681778482117033,1.6318969726562509,1.4894217050607381,1.8528621897977942,1.5308071257961775,1.7623169161621381,2.083328812058232,1.8214631195149407,0.1568928314552865,0.6892738478707485,0.8174347528343521,0.8544144875339235,0.8930428386638598,0.010441308426462192,1.4e-06
3,1.9713297686983238,1.5835342256670404,1.9713297686983238,1.5835342256670404,1.6605834960937513,1.505538571859903,1.8303001058309651,2.6682591375275333,2.315540660511363,2.287658655911983,1.866322810480377,0.12823881852104904,0.6791343385546285,0.8180354267310789,0.8578051041819158,0.8965988386278241,0.015661962639693286,2.1e-06
4,1.9361856728117928,1.657919568604204,1.9361856728117928,1.657919568604204,1.7250671386718772,1.4173813260815356,1.6280070819618,1.9195575126003463,1.4988664955970965,2.378245916944502,1.7864747952510167,0.13779008438818566,0.6973548101078765,0.8282350623122013,0.8665829269494114,0.9042904290429042,0.020882616852924384,2.8e-06
5,1.7943887776416454,1.5924144352039555,1.7943887776416454,1.5924144352039555,1.6342468261718757,1.430328415667546,1.7657961863951912,1.916990593979467,1.9445382205650812,2.0302452419273185,1.7011394606969248,0.1818275259533354,0.6983175970257042,0.8229331050900045,0.8582127477465429,0.8981196672640223,0.026103271066155478,3.4999999999999995e-06
6,1.720043656106673,1.5212271623044753,1.720043656106673,1.5212271623044753,1.5654907226562504,1.3293321850789586,1.536002026844589,1.374340547360249,2.323852454584775,2.0241600204672294,1.7057993373761677,0.13886172501466848,0.7083240513848668,0.8374297665899358,0.8716863443974159,0.9106457760946511,0.03132392527938657,4.2e-06
7,1.6576134043125146,1.5244553300946315,1.6576134043125146,1.5244553300946315,1.5523986816406259,1.4333207232995775,1.4880305509619278,1.8310831805704857,1.5000717320393049,1.8152856284676326,1.6083486127662314,0.1817998487522057,0.6925562673620954,0.8234593797834344,0.8602245025228188,0.8995124440161006,0.03654457949261767,4.9e-06
8,1.702372572707618,1.4347388153982221,1.702372572707618,1.4347388153982221,1.4925537109375004,1.1648853239479857,1.7608631300523654,1.6708686985596708,2.186712058193712,2.171937992660639,1.5370655353842342,0.1767748001880583,0.7500626095667418,0.8619806884269694,0.8922837187299997,0.9211397723794418,0.04176523370584877,5.6e-06
9,1.5066200867691855,1.372228060892959,1.5066200867691855,1.372228060892959,1.3981018066406252,1.1560537168548015,1.422821015921959,2.001941718429816,1.9180707013165506,1.6973748760113898,1.4409994181543682,0.20767861683193492,0.7450037206335708,0.8612203678112044,0.8924205378973105,0.9240459232486447,0.04698588791907986,6.299999999999999e-06
10,1.6218537780186937,1.3225594559394167,1.6218537780186937,1.3225594559394167,1.3940887451171886,1.2000645061002269,1.3557240884590114,1.1141494407113375,1.6424066998050535,1.9842232586089825,1.5402119758242174,0.19429262610877163,0.7309252613512248,0.856893951214438,0.8903625110521662,0.9243251677328757,0.052206542132310955,6.999999999999999e-06
11,1.5764493286524899,1.380534294667701,1.5764493286524899,1.380534294667701,1.4217529296875002,1.3304290157831784,1.4753935732699053,1.3904402698751772,1.4471953349928017,1.897906856033586,1.418880187747351,0.1900742250036385,0.709298294272639,0.8345236444321176,0.8711690472888642,0.9092705588683955,0.05742719634554205,7.699999999999999e-06
12,1.3428570121516161,1.2609430409828812,1.3428570121516161,1.2609430409828812,1.278961181640627,1.0122456344963626,1.3089856855844217,0.7648460833590809,1.407692151586115,1.6630671290146897,1.2753713848529147,0.24321272773928662,0.7781735078502953,0.8812512984893004,0.9075475618080907,0.9355652509423322,0.06264785055877314,8.4e-06
13,1.2959200943057443,1.2830077147260592,1.2959200943057443,1.2830077147260592,1.2858886718750009,0.9796210428656683,1.2122584047471536,1.1430485319710704,1.344342043968463,1.6809929483932953,1.1053654292198054,0.279954233409611,0.7776381542417955,0.8822876179900055,0.9110435722844034,0.9387474794704697,0.06786850477200425,9.1e-06
14,1.0379446401559567,1.0460666796735438,1.0379446401559567,1.0460666796735438,1.0439758300781248,0.8304159023734557,0.7767801627474796,0.838152348679717,1.08803747831287,1.2208923587904552,1.0416568872727314,0.3232020547945205,0.8000506970849176,0.9074017743979721,0.9331812420785804,0.9558174904942965,0.07308915898523534,9.8e-06
15,1.0080325545199265,1.0867660764078477,1.0080325545199265,1.0867660764078477,1.0693664550781252,0.7393182402346041,0.6783360290395883,0.8270953277167161,1.0474430384260884,1.2143737036555706,0.9684761540729684,0.3272811059907834,0.8167661866292003,0.9173691605198454,0.9413124926823557,0.9633532373258401,0.07830981319846643,1.05e-05
16,0.8109459171108424,0.9642868397434599,0.8109459171108424,0.9642868397434599,0.9341125488281258,0.5257351086495278,0.5735864357226818,0.6849760573422962,0.919592158542747,1.1256772093203444,0.7779230358023564,0.38664710198092445,0.8710320536960326,0.9453957424185366,0.9618102474359258,0.9759652659327027,0.08353046741169753,1.12e-05
17,0.7323055364270405,0.9994502813288052,0.7323055364270405,0.9994502813288052,0.9418334960937502,0.5718065016133379,0.7137631769238438,0.635316938932343,0.5670820300705768,0.9775683222996767,0.6437660182706756,0.4128650315904681,0.8653977973769593,0.9391079833660833,0.955399168304163,0.9703194260384773,0.08875112162492862,1.1899999999999998e-05
18,0.8641904970536429,0.9775238237551979,0.8641904970536429,0.9775238237551979,0.9550476074218758,0.5956572720545418,0.7177551653737331,0.742556633783753,0.8686231721757217,1.1601283358523051,0.7568735921079409,0.3665194067529189,0.8556024844720497,0.9355776397515528,0.9545341614906833,0.970832298136646,0.09397177583815972,1.2599999999999998e-05
19,0.7741028473651806,0.9214360446008797,0.7741028473651806,0.9214360446008797,0.8909301757812511,0.6458183568028212,0.5750439227437638,0.6365226389500265,0.702846193587468,1.0711107106246232,0.6178014174363918,0.4218798630563336,0.8466325324931075,0.9280819220165419,0.9477747144545097,0.9668767231193384,0.09919243005139082,1.3299999999999998e-05
20,0.9538596830619473,0.9898298727776161,0.9538596830619473,0.9898298727776161,0.9821777343750004,0.5507186727149977,0.6546631016084346,0.6451695008336341,0.8469994205167926,1.0914938292370227,1.0263076033353347,0.3817406055621241,0.863301344724888,0.9402845883096176,0.9588159200986733,0.9747600854366596,0.10441308426462191,1.3999999999999998e-05
21,0.7766164436278196,0.9488777487743699,0.7766164436278196,0.9488777487743699,0.9151916503906254,0.5550403911677185,0.6540527343750001,0.5536683981558149,0.5950288268881784,1.0554693902228816,0.6166780859531639,0.4116455156233337,0.8618033948430425,0.9418995101814485,0.9591509811774129,0.9748929484612304,0.109633738477853,1.47e-05
22,0.7266830517689757,0.8361300834332689,0.7266830517689757,0.8361300834332689,0.8119659423828132,0.36957491492850636,0.4551221362080786,0.7371243682194759,0.6442963170974899,1.1623626851391102,0.6107521303109263,0.4362376529559192,0.9086659811162008,0.9634243245769842,0.974619052070674,0.9840375806300832,0.1148543926910841,1.5399999999999998e-05
23,0.6371742415637015,0.8784417077904962,0.6371742415637015,0.8784417077904962,0.8312530517578132,0.5023789814139418,0.5352065047500273,0.5660439293617604,0.5246057818012854,0.891614990740377,0.4839351347085959,0.44851013110846244,0.8732385156122282,0.9482752983488638,0.9640346575118522,0.977145659637077,0.1200750469043152,1.61e-05
24,0.7547434387436657,0.850550861351582,0.7547434387436657,0.850550861351582,0.8303375244140632,0.5067570332029827,0.5247194624021738,0.721817983717147,0.5928037653596111,1.0665792134916812,0.6302842044311492,0.425067474785738,0.8710459301076918,0.947504065290093,0.9639186328352713,0.9780014113459945,0.1252957011175463,1.68e-05
25,0.5897336659905384,0.8010768844880883,0.5897336659905384,0.8010768844880883,0.7607269287109377,0.41505162234241194,0.41587735079028093,0.38476976716116595,0.5492219508048075,0.8493881220204568,0.4547232962831838,0.5027753108348135,0.8964521716815295,0.955892731122089,0.9675691281195868,0.9790851350484377,0.13051635533077738,1.75e-05
26,0.6830743455728119,0.8026522181971494,0.6830743455728119,0.8026522181971494,0.7793273925781253,0.40918276669487685,0.5292272113240899,0.49920660655483023,0.43265441665075766,0.9933662108410852,0.5513647134291281,0.444854938606976,0.893380975708152,0.9588796357663603,0.9722502377316082,0.9838918825461775,0.1357370095440085,1.82e-05
27,0.6696774869568478,0.8482508060853989,0.6696774869568478,0.8482508060853989,0.8070678710937503,0.5046736159259314,0.4909580194170987,0.7026359381938276,0.6053948664800947,0.9840304237151997,0.4925915059659033,0.4363200766650695,0.8711835149422807,0.9484841946272521,0.9658539216743985,0.979043046714856,0.1409576637572396,1.89e-05
28,0.6126807623212434,0.8344183505468051,0.6126807623212434,0.8344183505468051,0.790420532226563,0.36458121440952385,0.4643035972002639,0.3760753470755915,0.4257788557966218,0.8522023198470206,0.5175401983836625,0.4924928122670642,0.9037640667442763,0.965241975719275,0.9768834192582737,0.9858085259715061,0.14617831797047068,1.96e-05
29,0.4641700117627678,0.741124186774581,0.4641700117627678,0.741124186774581,0.6820068359375007,0.25249565266409735,0.3320685617524574,0.44310891325190915,0.4385445382475767,0.6942707074921514,0.38983614128590954,0.5893981168392031,0.9367505395003226,0.9757947896504928,0.9834034127566798,0.9900109012436317,0.15139897218370177,2.0299999999999995e-05
30,0.6044741901424352,0.7751341995373728,0.6044741901424352,0.7751341995373728,0.7365608215332036,0.396907940532801,0.40092717728611915,0.5613547823390923,0.7008215458747837,0.890751972556495,0.4663623595485507,0.4710935088982615,0.8997353790876648,0.9610109004394164,0.9736350173581607,0.983248767934743,0.15661962639693286,2.1e-05
31,0.533786884480915,0.758338280491694,0.533786884480915,0.758338280491694,0.7071075439453129,0.34822241905657486,0.4678470765824352,0.4955356128495121,0.532685743262691,0.7183037019391949,0.4650027723216005,0.5192272139027546,0.9106474598861947,0.9643205003332137,0.9758804531706566,0.985261700927872,0.16184028061016395,2.1699999999999996e-05
32,0.7996863794151361,0.7499840266370941,0.7996863794151361,0.7499840266370941,0.7611694335937504,0.39712644426430926,0.46455109591782723,0.5105807117058457,0.2609584912188073,1.0022892185108738,0.8231084544891483,0.46075361147590665,0.8968546234670091,0.9629379370924693,0.9754721443292003,0.9848305686002905,0.16706093482339507,2.24e-05
33,0.6664575602071351,0.7392811900537962,0.6664575602071351,0.7392811900537962,0.7218627929687507,0.3684424609321904,0.40636291667333296,0.5223628849301691,0.4605829332258316,1.021521819542476,0.4643663598360737,0.48990598005058944,0.9060597963243372,0.9633918232831566,0.9748819809388082,0.9845907188028858,0.17228158903662616,2.31e-05
34,0.5750651550777593,0.8296528553344578,0.5750651550777593,0.8296528553344578,0.7713012695312504,0.4294315851002384,0.33228583418773316,0.43921304634112945,0.4959315206668828,0.9251953079481104,0.3964666868402698,0.5073219278707171,0.8899422342308767,0.9573045746762322,0.9704649212708469,0.9819714897978198,0.17750224324985725,2.3799999999999996e-05
35,0.5924233417760206,0.7131230945928521,0.5924233417760206,0.7131230945928521,0.6840438842773439,0.35265870218386325,0.5020013890537014,0.6185529988215752,0.6708148326951002,0.7903775812617426,0.5399700745632704,0.47007475908560564,0.9069694244604316,0.9657823741007194,0.9777203237410071,0.9869829136690648,0.18272289746308834,2.45e-05
36,0.5415154040538178,0.7732152305730818,0.5415154040538178,0.7732152305730818,0.7184600830078127,0.29988717252201336,0.3672792842160675,0.4921026478318114,0.4971287328872326,0.8241340446247023,0.41502564892637134,0.5150109043663867,0.9235106643785241,0.970172427882651,0.9801966712974313,0.9879600119855084,0.18794355167631943,2.5199999999999996e-05
37,0.7496395507268178,0.7651588338293163,0.7496395507268178,0.7651588338293163,0.7619476318359378,0.3323198271321866,0.4034703273907038,0.4108150226456482,0.42551372176506297,0.9959243543600711,0.8104394462319441,0.48457731340298954,0.9155776754584409,0.9666781997711122,0.9776169057567935,0.9863465786602081,0.19316420588955052,2.59e-05
38,0.7995262920346843,0.7930419519541059,0.7995262920346843,0.7930419519541059,0.7945861816406256,0.4149020294367235,0.45863573970171023,0.5614872091016776,0.4755735111016326,0.9238538931479925,0.8989060458800411,0.46253398586188144,0.9001865386379622,0.9533347604048806,0.9651081006697043,0.9763309990520168,0.19838486010278164,2.6599999999999996e-05
39,0.5059126465762109,0.6810234962359424,0.5059126465762109,0.6810234962359424,0.6448516845703127,0.32523214579023957,0.4376153817776304,0.36436998424321165,0.5095815379717199,0.8096069248724599,0.3849380608168703,0.5406452911863895,0.9159325392551748,0.9679066060697439,0.9780300256316368,0.9869687897128826,0.20360551431601273,2.73e-05
